"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","q_val_80","q_val_95","z_val_80","z_val_95","coverage_conf_80","coverage_conf_95","coverage_z_80","coverage_z_95","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-07-01,1,1,"Yes",2134.05221926603,2524.05221926602,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3975.19343147109,8243.29787000315,3483.24317333443,8735.24812813981,"Conformal","Z-Score",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-08-01,1,2,"Yes",2134.05221926603,2534.60853073601,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3975.19343147109,8243.29787000315,3483.24317333443,8735.24812813981,"Conformal","Z-Score",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-09-01,1,3,"Yes",2210.1266617662,2620.74200913484,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3899.11898897092,8319.37231250332,3483.24317333443,8735.24812813981,"Conformal","Z-Score",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-10-01,1,4,"Yes",2226.49528635572,2773.53818967352,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3882.7503643814,8335.74093709284,3335.7074610636,8882.78384041064,"Conformal","Conformal",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-11-01,1,5,"Yes",2383.53818967353,2846.47353518696,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3725.70746106359,8492.78384041065,3262.77211555016,8955.71918592408,"Conformal","Conformal",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2015-12-01,1,6,"Yes",2454.85877350031,2984.05221926602,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3654.38687723681,8564.10442423743,3125.1934314711,9093.29787000314,"Conformal","Conformal",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-01-01,1,7,"Yes",2523.67602717195,2984.05221926602,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3585.56962356517,8632.92167790907,3125.1934314711,9093.29787000314,"Conformal","Conformal",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-02-01,1,8,"Yes",2631.71116246907,3080.74200913484,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3477.53448826805,8740.95681320619,3028.50364160228,9189.98765987196,"Conformal","Conformal",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-03-01,1,9,"Yes",2754.60853073602,3155.76133937061,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3354.6371200011,8863.85418147314,2953.48431136651,9265.00699010773,"Conformal","Conformal",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-04-01,1,10,"Yes",2818.38851567145,3228.38851567144,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3290.85713506567,8927.63416640857,2880.85713506568,9337.63416640856,"Conformal","Conformal",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-05-01,1,11,"Yes",2823.53818967353,3228.38851567144,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3285.70746106359,8932.78384041065,2880.85713506568,9337.63416640856,"Conformal","Conformal",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6109.24565073712,1,NA,"M1",2016-06-01,1,12,"Yes",2818.38851567145,3262.78370067101,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,3290.85713506567,8927.63416640857,2846.46195006611,9372.02935140813,"Conformal","Conformal",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6151.12840123544,2,6889.99999999999,"M1",2015-06-01,1,1,"Yes",2134.05221926603,2524.05221926602,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,4017.07618196941,8285.18062050147,3525.12592383275,8777.13087863813,"Conformal","Z-Score",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6269.22523689226,3,4909.99999999999,"M1",2015-05-01,1,1,"Yes",2134.05221926603,2524.05221926602,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,4135.17301762623,8403.27745615829,3643.22275948957,8895.22771429495,"Conformal","Z-Score",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6269.22523689226,3,6889.99999999999,"M1",2015-06-01,1,2,"Yes",2134.05221926603,2534.60853073601,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,4135.17301762623,8403.27745615829,3643.22275948957,8895.22771429495,"Conformal","Z-Score",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6324.09563338241,4,5209.99999999999,"M1",2015-04-01,1,1,"Yes",2134.05221926603,2524.05221926602,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,4190.04341411638,8458.14785264844,3698.09315597972,8950.0981107851,"Conformal","Z-Score",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6324.09563338241,4,4909.99999999999,"M1",2015-05-01,1,2,"Yes",2134.05221926603,2534.60853073601,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,4190.04341411638,8458.14785264844,3698.09315597972,8950.0981107851,"Conformal","Z-Score",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6324.09563338241,4,6889.99999999999,"M1",2015-06-01,1,3,"Yes",2210.1266617662,2620.74200913484,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,4113.96897161621,8534.22229514861,3698.09315597972,8950.0981107851,"Conformal","Z-Score",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6475.46142079959,5,5089.99999999999,"M1",2015-03-01,1,1,"Yes",2134.05221926603,2524.05221926602,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,4341.40920153356,8609.51364006562,3849.4589433969,9101.46389820228,"Conformal","Z-Score",0.903846153846154,1
"M1","meanf--local--R1","meanf","local","R1",6475.46142079959,5,5209.99999999999,"M1",2015-04-01,1,2,"Yes",2134.05221926603,2534.60853073601,1717.05072776078,2626.00247740269,0.903846153846154,1,0.5,0.846153846153846,4341.40920153356,8609.51364006562,3849.4589433969,9101.46389820228,"Conformal","Z-Score",0.903846153846154,1
