"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1","meanf--local--R1","meanf","local","R1",6116.81719045752,1,NA,"M1",2015-07-01,1,1,"Yes",3615.04701888299,8618.58736203205,2032.78747906316,10200.8469018519,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6116.81719045752,1,NA,"M1",2015-08-01,1,2,"Yes",3454.58520196275,8779.04917895229,1943.1064945559,10290.5278863591,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6116.81719045752,1,NA,"M1",2015-09-01,1,3,"Yes",3279.35441118046,8954.27996973458,1767.19130690344,10466.4430740116,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6116.81719045752,1,NA,"M1",2015-10-01,1,4,"Yes",3219.37990714233,9014.25447377271,1579.32001568259,10654.3143652325,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6116.81719045752,1,NA,"M1",2015-11-01,1,5,"Yes",3193.09805738466,9040.53632353038,1375.06689739216,10858.5674835229,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6116.81719045752,1,NA,"M1",2015-12-01,1,6,"Yes",3125.31659834658,9108.31778256846,1202.86234874631,11030.7720321687,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6159.18350634637,2,6890,"M1",2015-06-01,1,1,"Yes",3657.41333477184,8660.9536779209,2075.15379495201,10243.2132177407,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6276.4439052336,3,4910,"M1",2015-05-01,1,1,"Yes",3774.67373365907,8778.21407680813,2192.41419383924,10360.473616628,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6276.4439052336,3,6890,"M1",2015-06-01,1,2,"Yes",3614.21191673883,8938.67589372837,2102.73320933198,10450.1546011352,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6330.84870883769,4,5210,"M1",2015-04-01,1,1,"Yes",3829.07853726316,8832.61888041222,2246.81899744333,10414.878420232,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6330.84870883769,4,4910,"M1",2015-05-01,1,2,"Yes",3668.61672034292,8993.08069733245,2157.13801293607,10504.5594047393,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6330.84870883769,4,6890,"M1",2015-06-01,1,3,"Yes",3493.38592956063,9168.31148811475,1981.22282528361,10680.4745923918,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6481.47161936819,5,5090,"M1",2015-03-01,1,1,"Yes",3979.70144779366,8983.24179094272,2397.44190797383,10565.5013307625,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6481.47161936819,5,5210,"M1",2015-04-01,1,2,"Yes",3819.23963087342,9143.70360786296,2307.76092346657,10655.1823152698,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6481.47161936819,5,4910,"M1",2015-05-01,1,3,"Yes",3644.00884009113,9318.93439864525,2131.84573581411,10831.0975029223,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6481.47161936819,5,6890,"M1",2015-06-01,1,4,"Yes",3584.034336053,9378.90890268338,1943.97444459326,11018.9687941431,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6632.02562821122,6,5130,"M1",2015-02-01,1,1,"Yes",4130.25545663669,9133.79579978575,2547.99591681686,10716.0553396056,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6632.02562821122,6,5090,"M1",2015-03-01,1,2,"Yes",3969.79363971645,9294.25761670599,2458.31493230959,10805.7363241128,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6632.02562821122,6,5210,"M1",2015-04-01,1,3,"Yes",3794.56284893416,9469.48840748828,2282.39974465714,10981.6515117653,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6632.02562821122,6,4910,"M1",2015-05-01,1,4,"Yes",3734.58834489603,9529.46291152641,2094.52845343629,11169.5228029862,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6632.02562821122,6,6890,"M1",2015-06-01,1,5,"Yes",3708.30649513836,9555.74476128408,1890.27533514586,11373.7759212766,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6733.35647950049,7,6040,"M1",2015-01-01,1,1,"Yes",4231.58630792596,9235.12665107502,2649.32676810613,10817.3861908948,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6733.35647950049,7,5130,"M1",2015-02-01,1,2,"Yes",4071.12449100572,9395.58846799526,2559.64578359887,10907.0671754021,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6733.35647950049,7,5090,"M1",2015-03-01,1,3,"Yes",3895.89370022343,9570.81925877755,2383.73059594641,11082.9823630546,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6733.35647950049,7,5210,"M1",2015-04-01,1,4,"Yes",3835.9191961853,9630.79376281568,2195.85930472556,11270.8536542754,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6733.35647950049,7,4910,"M1",2015-05-01,1,5,"Yes",3809.63734642763,9657.07561257335,1991.60618643513,11475.1067725659,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6733.35647950049,7,6890,"M1",2015-06-01,1,6,"Yes",3741.85588738955,9724.85707161143,1819.40163778928,11647.3113212117,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6780.91217760076,8,5740,"M1",2014-12-01,1,1,"Yes",4279.14200602623,9282.68234917529,2696.8824662064,10864.9418889951,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6780.91217760076,8,6040,"M1",2015-01-01,1,2,"Yes",4118.68018910599,9443.14416609552,2607.20148169914,10954.6228735024,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6780.91217760076,8,5130,"M1",2015-02-01,1,3,"Yes",3943.4493983237,9618.37495687782,2431.28629404668,11130.5380611548,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6780.91217760076,8,5090,"M1",2015-03-01,1,4,"Yes",3883.47489428557,9678.34946091595,2243.41500282583,11318.4093523757,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6780.91217760076,8,5210,"M1",2015-04-01,1,5,"Yes",3857.1930445279,9704.63131067362,2039.1618845354,11522.6624706661,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6780.91217760076,8,4910,"M1",2015-05-01,1,6,"Yes",3789.41158548982,9772.41276971169,1866.95733588955,11694.867019312,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6818.85120416237,9,6220,"M1",2014-11-01,1,1,"Yes",4317.08103258784,9320.6213757369,2734.82149276801,10902.8809155567,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6818.85120416237,9,5740,"M1",2014-12-01,1,2,"Yes",4156.6192156676,9481.08319265714,2645.14050826075,10992.561900064,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6818.85120416237,9,6040,"M1",2015-01-01,1,3,"Yes",3981.38842488531,9656.31398343943,2469.22532060829,11168.4770877164,"Conformal","Conformal",0.990740740740741,1
"M1","meanf--local--R1","meanf","local","R1",6818.85120416237,9,5130,"M1",2015-02-01,1,4,"Yes",3921.41392084718,9716.28848747756,2281.35402938744,11356.3483789373,"Conformal","Conformal",0.990740740740741,1
