"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2015-07-01,1,1,"Yes",703.04037466614,1740.3690787614,485.269757596328,1958.13969583121,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2015-08-01,1,2,"Yes",728.440735330051,1714.96871809749,441.785150783999,2001.62430264354,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2015-09-01,1,3,"Yes",717.635783585006,1725.77366984253,427.957773106592,2015.45168032095,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2015-10-01,1,4,"Yes",725.680067241693,1717.72938618585,401.266358885322,2042.14309454222,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2015-11-01,1,5,"Yes",734.241136751907,1709.16831667563,388.65657846987,2054.75287495767,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2015-12-01,1,6,"Yes",741.716026737374,1701.69342669017,392.036236097944,2051.3732173296,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2016-01-01,1,7,"Yes",694.282777268568,1749.12667615897,494.367456093407,1949.04199733413,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2016-02-01,1,8,"Yes",624.337050062631,1819.07240336491,461.566361601453,1981.84309182609,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2016-03-01,1,9,"Yes",537.129211135079,1906.28024229246,434.210639553369,2009.19881387417,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2016-04-01,1,10,"Yes",508.25811597208,1935.15133745546,389.53632681843,2053.87312660911,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2016-05-01,1,11,"Yes",466.097454353191,1977.31199907435,317.029907774666,2126.37954565287,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1221.70472671377,1,NA,"M1000",2016-06-01,1,12,"Yes",468.749725232447,1974.65972819509,223.897668916107,2219.51178451143,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1205.50078487957,2,1430.00000000003,"M1000",2015-06-01,1,1,"Yes",686.83643283194,1724.1651369272,469.065815762128,1941.93575399701,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1259.56842836591,3,970.000000000018,"M1000",2015-05-01,1,1,"Yes",740.90407631828,1778.23278041354,523.133459248468,1996.00339748335,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1259.56842836591,3,1430.00000000003,"M1000",2015-06-01,1,2,"Yes",766.304436982191,1752.83241974963,479.648852436139,2039.48800429568,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1270.89518971051,4,1140.00000000002,"M1000",2015-04-01,1,1,"Yes",752.230837662881,1789.55954175814,534.460220593068,2007.33015882795,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1270.89518971051,4,970.000000000018,"M1000",2015-05-01,1,2,"Yes",777.631198326791,1764.15918109423,490.975613780739,2050.81476564028,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1270.89518971051,4,1430.00000000003,"M1000",2015-06-01,1,3,"Yes",766.826246581746,1774.96413283927,477.148236103332,2064.64214331769,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1342.44206660428,5,800.000000000014,"M1000",2015-03-01,1,1,"Yes",823.77771455665,1861.10641865191,606.007097486838,2078.87703572172,"Conformal","Conformal",0.704761904761905,0.9
"M1000","meanf--local--R1","meanf","local","R1",1342.44206660428,5,1140.00000000002,"M1000",2015-04-01,1,2,"Yes",849.178075220561,1835.706057988,562.522490674509,2122.36164253405,"Conformal","Conformal",0.704761904761905,0.9
