"Combo_ID","Model_ID","Model_Name","Model_Type","Recipe_ID","Forecast","Train_Test_ID","Target","Combo","Date","Hyperparameter_ID","Horizon","Best_Model","lo_80","hi_80","lo_95","hi_95","method_80","method_95","coverage_80","coverage_95"
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2015-07-01,1,1,"Yes",1391.78889521169,2679.20009609121,1196.43532042693,2874.55367087597,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2015-08-01,1,2,"Yes",1321.06443173848,2749.92455956442,1197.65215578345,2873.33683551945,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2015-09-01,1,3,"Yes",1261.72767006987,2809.26132123303,1137.87904459831,2933.10994670459,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2015-10-01,1,4,"Yes",1211.25660300271,2859.73238830019,1090.09146534703,2980.89752595587,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2015-11-01,1,5,"Yes",1158.92783880442,2912.06115249848,1037.40655058115,3033.58244072175,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2015-12-01,1,6,"Yes",1111.39902730378,2959.58996399912,962.413626174417,3108.57536512848,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2016-01-01,1,7,"Yes",1067.452848533,3003.5361427699,930.12947883072,3140.85951247218,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2016-02-01,1,8,"Yes",1017.740701894,3053.2482894089,873.723076633921,3197.26591466898,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2016-03-01,1,9,"Yes",973.670244406912,3097.31874689599,780.633572458114,3290.35541884479,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2016-04-01,1,10,"Yes",939.250283731825,3131.73870757107,704.059141514989,3366.92984978791,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2016-05-01,1,11,"Yes",889.440858684686,3181.54813261821,637.206547532188,3433.78244377071,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2035.49449565145,1,NA,"M2",2016-06-01,1,12,"Yes",825.794033001755,3245.19495830115,572.332182152317,3498.65680915058,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2064.08134156411,2,2440.00000000001,"M2",2015-06-01,1,1,"Yes",1420.37574112435,2707.78694200387,1225.02216633959,2903.14051678863,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2072.19455705019,3,1730.00000000001,"M2",2015-05-01,1,1,"Yes",1428.48895661043,2715.90015748995,1233.13538182567,2911.25373227471,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2072.19455705019,3,2440.00000000001,"M2",2015-06-01,1,2,"Yes",1357.76449313722,2786.62462096316,1234.35221718219,2910.03689691819,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2123.48614327723,4,1590.00000000001,"M2",2015-04-01,1,1,"Yes",1479.78054283747,2767.19174371699,1284.42696805271,2962.54531850175,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2123.48614327723,4,1730.00000000001,"M2",2015-05-01,1,2,"Yes",1409.05607936426,2837.9162071902,1285.64380340923,2961.32848314523,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2123.48614327723,4,2440.00000000001,"M2",2015-06-01,1,3,"Yes",1349.71931769565,2897.25296885881,1225.87069222409,3021.10159433037,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2137.9579997058,5,1960.00000000001,"M2",2015-03-01,1,1,"Yes",1494.25239926604,2781.66360014556,1298.89882448128,2977.01717493032,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2137.9579997058,5,1590.00000000001,"M2",2015-04-01,1,2,"Yes",1423.52793579283,2852.38806361877,1300.1156598378,2975.8003395738,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2137.9579997058,5,1730.00000000001,"M2",2015-05-01,1,3,"Yes",1364.19117412422,2911.72482528738,1240.34254865266,3035.57345075894,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2137.9579997058,5,2440.00000000001,"M2",2015-06-01,1,4,"Yes",1313.72010705706,2962.19589235454,1192.55496940138,3083.36103001022,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2202.48281749392,6,1930.00000000001,"M2",2015-02-01,1,1,"Yes",1558.77721705416,2846.18841793368,1363.4236422694,3041.54199271844,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2202.48281749392,6,1960.00000000001,"M2",2015-03-01,1,2,"Yes",1488.05275358095,2916.91288140689,1364.64047762592,3040.32515736192,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2202.48281749392,6,1590.00000000001,"M2",2015-04-01,1,3,"Yes",1428.71599191234,2976.2496430755,1304.86736644078,3100.09826854706,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2202.48281749392,6,1730.00000000001,"M2",2015-05-01,1,4,"Yes",1378.24492484518,3026.72071014266,1257.0797871895,3147.88584779834,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2202.48281749392,6,2440.00000000001,"M2",2015-06-01,1,5,"Yes",1325.91616064689,3079.04947434095,1204.39487242362,3200.57076256422,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2222.75544729806,7,2210.00000000001,"M2",2015-01-01,1,1,"Yes",1579.0498468583,2866.46104773782,1383.69627207354,3061.81462252258,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2222.75544729806,7,1930.00000000001,"M2",2015-02-01,1,2,"Yes",1508.32538338509,2937.18551121103,1384.91310743006,3060.59778716606,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2222.75544729806,7,1960.00000000001,"M2",2015-03-01,1,3,"Yes",1448.98862171648,2996.52227287964,1325.13999624492,3120.3708983512,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2222.75544729806,7,1590.00000000001,"M2",2015-04-01,1,4,"Yes",1398.51755464932,3046.9933399468,1277.35241699364,3168.15847760248,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2222.75544729806,7,1730.00000000001,"M2",2015-05-01,1,5,"Yes",1346.18879045103,3099.32210414509,1224.66750222776,3220.84339236836,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2222.75544729806,7,2440.00000000001,"M2",2015-06-01,1,6,"Yes",1298.65997895039,3146.85091564573,1149.67457782103,3295.83631677509,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2274.07007317244,8,1660.00000000001,"M2",2014-12-01,1,1,"Yes",1630.36447273268,2917.7756736122,1435.01089794792,3113.12924839696,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2274.07007317244,8,2210.00000000001,"M2",2015-01-01,1,2,"Yes",1559.64000925947,2988.50013708541,1436.22773330444,3111.91241304044,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2274.07007317244,8,1930.00000000001,"M2",2015-02-01,1,3,"Yes",1500.30324759086,3047.83689875402,1376.4546221193,3171.68552422558,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2274.07007317244,8,1960.00000000001,"M2",2015-03-01,1,4,"Yes",1449.8321805237,3098.30796582118,1328.66704286802,3219.47310347686,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2274.07007317244,8,1590.00000000001,"M2",2015-04-01,1,5,"Yes",1397.50341632541,3150.63673001947,1275.98212810214,3272.15801824274,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2274.07007317244,8,1730.00000000001,"M2",2015-05-01,1,6,"Yes",1349.97460482477,3198.16554152011,1200.98920369541,3347.15094264947,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2274.07007317244,8,2440.00000000001,"M2",2015-06-01,1,7,"Yes",1306.02842605399,3242.11172029089,1168.70505635171,3379.43508999317,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2342.38563376461,9,1630.00000000001,"M2",2014-11-01,1,1,"Yes",1698.68003332485,2986.09123420437,1503.32645854009,3181.44480898913,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2342.38563376461,9,1660.00000000001,"M2",2014-12-01,1,2,"Yes",1627.95556985164,3056.81569767758,1504.54329389661,3180.22797363261,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2342.38563376461,9,2210.00000000001,"M2",2015-01-01,1,3,"Yes",1568.61880818303,3116.15245934619,1444.77018271147,3240.00108481775,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2342.38563376461,9,1930.00000000001,"M2",2015-02-01,1,4,"Yes",1518.14774111587,3166.62352641335,1396.98260346019,3287.78866406903,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2342.38563376461,9,1960.00000000001,"M2",2015-03-01,1,5,"Yes",1465.81897691758,3218.95229061164,1344.29768869431,3340.47357883491,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2342.38563376461,9,1590.00000000001,"M2",2015-04-01,1,6,"Yes",1418.29016541694,3266.48110211228,1269.30476428758,3415.46650324164,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2342.38563376461,9,1730.00000000001,"M2",2015-05-01,1,7,"Yes",1374.34398664616,3310.42728088306,1237.02061694388,3447.75065058534,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2342.38563376461,9,2440.00000000001,"M2",2015-06-01,1,8,"Yes",1324.63184000716,3360.13942752206,1180.61421474708,3504.15705278214,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2402.46563906169,10,2020.00000000001,"M2",2014-10-01,1,1,"Yes",1758.76003862193,3046.17123950145,1563.40646383717,3241.52481428621,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2402.46563906169,10,1630.00000000001,"M2",2014-11-01,1,2,"Yes",1688.03557514872,3116.89570297466,1564.62329919369,3240.30797892969,"Conformal","Conformal",0.942857142857143,1
"M2","meanf--local--R1","meanf","local","R1",2402.46563906169,10,1660.00000000001,"M2",2014-12-01,1,3,"Yes",1628.69881348011,3176.23246464327,1504.85018800855,3300.08109011483,"Conformal","Conformal",0.942857142857143,1
